objID,SG1_votes,SG2_prob,SG3_timescale_class,SG3_timescale_peak,SG3_timescale_peak_prob,PROBABILITY_FLAG
587722981751259375,0,0.5285,4,10,0.159855,0
587722981751324875,0,0.0898,4,10,0.367077,0
587722981751324880,0,0.0571,4,10,0.202936,0
587722981751324915,0,0.5272,4,10,0.388488,0
587722981751455896,0,0.4097,4,10,0.22618,0
587722981751586996,19,0.5588,4,8,0.15812,1
587722981751587102,0,0.0021,4,10,0.378359,0
587722981751652517,0,0.0495,4,10,0.177461,0
587722981751718021,0,0.0263,4,10,0.23729,0
587722981751718074,0,0.0183,4,10,0.417897,0
587722981752045789,1,0.5379,4,10,0.181276,0
587722981752045803,0,0.0922,3,4,0.0970256,0
587722981752438928,0,0.0069,4,10,0.160582,0
587722981752438931,0,0.0012,4,10,0.210474,0
587722981752438947,2,0.7344,4,10,0.178267,0
587722981752570173,20,0.3088,4,6,0.12751,0
587722981752570178,0,0.3063,4,10,0.229424,0
587722981752570224,0,0.0001,4,10,0.263594,0
587722981752635559,0,0.5506,4,10,0.2777,0
587722981752701107,0,0.0032,4,10,0.188921,0
587722981752766619,0,0.0018,4,10,0.313491,0
587722981752897658,9,0.6422,4,10,0.162978,0
587722981752897881,0,0.0088,4,10,0.165506,0
587722981753028742,0,0.1672,4,10,0.317724,0
587722981753028780,0,0.0044,4,10,0.262525,0
587722981753421978,2,0.5244,4,10,0.16813,0
587722981753421997,0,0.0016,4,10,0.121154,0
587722981753487573,0,0.0574,4,10,0.392182,0
587722981753487577,0,0.0004,4,10,0.149666,0
587722981753553097,12,0.0,4,10,0.111642,0
587722981753553142,0,0.001,4,10,0.342324,0
587722981753618490,0,0.216,4,10,0.145679,0
587722981753684182,0,0.7346,4,10,0.337452,0
587722981753946259,0,0.3449,4,10,0.193576,0
587722981754011901,0,0.1096,4,10,0.244844,0
587722981754077529,9,0.0013,1,0,0.102558,0
587722981754142908,0,0.0301,4,10,0.48781,0
587722981754273940,0,0.0174,4,10,0.394139,0
587722981754339427,11,0.3794,4,10,0.252185,0
587722981754339456,0,0.0005,4,10,0.320902,0
587722981754405131,0,0.0028,4,10,0.248584,0
587722981754470511,0,0.0272,1,0,0.115527,0
587722981754536152,5,0.0486,4,9,0.155657,0
587722981755060409,18,0.5983,2,1,0.360646,0
587722981755125917,0,0.0393,4,10,0.223926,0
587722981755191309,0,0.0028,4,10,0.177636,0
587722981755650171,0,0.0433,4,10,0.247007,0
587722981755781139,0,0.1257,4,10,0.128405,0
587722981755781380,0,0.0,4,10,0.293587,0
587722981755977948,1,0.0285,4,10,0.121489,0
587722981755977976,0,0.055,4,10,0.359123,0
587722982273581194,6,0.0413,4,10,0.14433,0
587722982274498694,2,0.0363,4,9,0.117276,0
587722982276530287,0,0.1019,4,10,0.389773,0
587722982276726904,0,0.0008,4,10,0.242679,0
587722982277251145,0,0.0053,1,0,0.263822,0
587722982278234125,0,0.0448,4,10,0.454459,0
587722982278234203,1,0.0003,4,10,0.278561,0
587722982278234240,0,0.5528,4,10,0.159204,0
587722982278299721,0,0.025,4,10,0.353663,0
587722982278299765,0,0.0004,4,10,0.25298,0
587722982278365259,1,0.0301,4,10,0.334472,0
587722982278365271,14,0.6239,4,10,0.136105,1
587722982278365293,0,0.0001,4,10,0.186013,0
587722982278430832,0,0.0001,4,10,0.22108,0
587722982278430881,4,0.0,4,10,0.190515,0
587722982278496317,0,0.6017,4,6,0.104785,0
587722982278496370,0,0.0002,4,10,0.357103,0
587722982278496402,0,0.0,1,0,0.549182,0
587722982278496424,0,0.1102,4,10,0.137204,0
587722982278561915,0,0.0,4,10,0.403129,0
587722982278561925,0,0.3919,4,9,0.162546,0
587722982278561945,0,0.0,4,10,0.355327,0
587722982278627495,0,0.599,4,10,0.422718,0
587722982278693005,19,0.1831,4,9,0.130586,0
587722982278693046,0,0.0005,4,10,0.273955,0
587722982278693152,0,0.0016,4,10,0.223448,0
587722982278758425,0,0.463,4,10,0.111439,0
587722982278758502,0,0.0,1,0,0.273856,0
587722982278758509,0,0.0001,4,10,0.320384,0
587722982278758516,0,0.1347,4,10,0.405651,0
587722982278758526,0,0.0559,4,10,0.377425,0
587722982278758529,0,0.2292,4,10,0.384837,0
587722982278758539,0,0.0038,4,10,0.31993,0
587722982278758552,0,0.1383,4,10,0.248064,0
587722982278758580,16,0.0927,4,10,0.191864,0
587722982278758618,0,0.7358,1,0,0.177879,0
587722982278758704,0,0.0013,4,10,0.128845,0
587722982278824126,0,0.0029,4,10,0.303789,0
587722982278824128,10,0.1142,4,10,0.140193,0
587722982278824165,10,0.6449,4,10,0.216916,0
587722982278824192,0,0.0417,4,10,0.324967,0
587722982278824201,0,0.212,4,10,0.210982,0
587722982278889560,0,0.5503,4,10,0.389011,0
587722982278889579,0,0.073,4,10,0.317512,0
587722982278889604,0,0.0028,4,10,0.259909,0
587722982278889623,0,0.0022,4,10,0.273153,0
587722982278889640,12,0.7806,4,9,0.147272,1
587722982278889769,0,0.0013,4,10,0.143156,0
587722982278955023,20,0.1118,1,0,0.205319,0
587722982278955113,0,0.0019,4,10,0.386069,0
587722982278955123,16,0.0695,4,9,0.110784,0
587722982279020629,0,0.026,4,10,0.423933,0
587722982279020650,0,0.6898,4,10,0.190991,0
587722982279217271,0,0.0526,4,10,0.361066,0
587722982279217301,0,0.4671,4,10,0.37381,0
587722982279217310,0,0.8209,4,10,0.172187,0
587722982279217349,13,0.117,1,0,0.35594,0
587722982279217361,1,0.0,4,10,0.152902,0
587722982279282835,0,0.2843,4,10,0.279394,0
587722982279282858,1,0.0,4,10,0.241066,0
587722982279282959,0,0.0481,4,10,0.0983608,0
587722982279413903,0,0.0,4,10,0.226928,0
587722982279413998,0,0.0001,4,10,0.170722,0
587722982279610435,0,0.1029,4,9,0.176448,0
587722982279741583,0,0.0051,4,10,0.353392,0
587722982279741614,0,0.2525,4,10,0.325822,0
587722982279807091,0,0.1523,4,10,0.295876,0
587722982279807130,0,0.0,4,10,0.320079,0
587722982279872611,1,0.9106,4,10,0.227005,0
587722982279872662,11,0.0091,4,10,0.157283,0
587722982279938200,2,0.1139,4,10,0.262671,0
587722982279938211,0,0.268,4,10,0.452352,0
587722982280003676,0,0.0058,4,10,0.351862,0
587722982280003689,12,0.5625,4,7,0.156334,1
587722982280003714,4,0.6673,3,4,0.134549,0
587722982280003747,15,0.0871,4,10,0.160021,0
587722982280003754,17,0.0852,4,10,0.137117,0
587722982280069210,0,0.5764,4,10,0.37161,0
587722982280069243,0,0.0018,4,10,0.264773,0
587722982280069271,0,0.0,1,0,0.250893,0
587722982280134754,0,0.0003,4,10,0.305407,0
587722982280134771,9,0.1209,4,10,0.158732,0
587722982280200354,0,0.0973,4,10,0.306448,0
587722982280200367,1,0.0004,1,0,0.195581,0
587722982280331353,20,0.5622,4,9,0.130309,1
587722982280331428,12,0.2868,4,9,0.16775,0
587722982280331457,2,0.8946,4,9,0.182251,0
587722982280331459,19,0.0587,4,9,0.137125,0
587722982280331480,0,0.0287,4,10,0.368847,0
587722982280462410,0,0.0001,1,0,0.25094,0
587722982280462473,1,0.04,4,10,0.348244,0
587722982280462491,20,0.0132,4,9,0.155484,0
587722982280462511,0,0.0256,4,10,0.314311,0
587722982280527954,20,0.0085,4,6,0.1281,0
587722982280528020,0,0.0035,4,10,0.370054,0
587722982280528042,0,0.4809,4,9,0.215027,0
587722982280593549,1,0.8963,4,10,0.39014,0
587722982280593602,0,0.176,4,10,0.484809,0
587722982280593611,1,0.5187,4,9,0.203052,0
587722982280659149,7,0.0278,4,10,0.212289,0
587722982280659209,11,0.8786,4,10,0.208052,1
587722982280724540,0,0.0361,4,10,0.28263,0
587722982280724604,13,0.0136,4,10,0.196171,0
587722982280724639,0,0.5807,4,10,0.386982,0
587722982280724660,0,0.0405,4,10,0.230116,0
587722982280790171,5,0.0046,4,10,0.174024,0
587722982280790204,0,0.1054,4,10,0.291217,0
587722982280790250,0,0.2737,4,10,0.292259,0
587722982280790257,20,0.9102,4,6,0.14668,1
587722982280855662,0,0.0254,4,10,0.285158,0
587722982280855707,20,0.0057,2,1,0.153552,0
587722982280921237,20,0.7329,1,0,0.575413,1
587722982280921273,0,0.0,4,10,0.29095,0
587722982280921303,0,0.0,1,0,0.295187,0
587722982280986735,6,0.2151,4,10,0.17518,0
587722982280986806,17,0.2911,4,9,0.168269,0
587722982280986842,20,0.0283,4,10,0.159962,0
587722982281052314,2,0.3804,4,9,0.227277,0
587722982281052328,0,0.0444,4,10,0.344738,0
587722982281052363,0,0.061,4,10,0.4623,0
587722982281052365,19,0.0269,4,10,0.165593,0
587722982281052380,19,0.0042,4,10,0.149439,0
587722982281052390,0,0.006,4,10,0.395374,0
587722982281117788,16,0.4012,3,5,0.123097,0
587722982281117860,0,0.7482,4,10,0.203168,0
587722982281117868,0,0.8203,4,10,0.221575,0
587722982281117872,0,0.2991,4,10,0.313313,0
587722982281117884,0,0.0,4,10,0.257551,0
587722982281117913,15,0.0588,4,10,0.279634,0
587722982281183264,0,0.117,4,10,0.315413,0
587722982281183340,1,0.0359,4,10,0.298832,0
587722982281183412,0,0.1257,4,10,0.298067,0
587722982281248961,1,0.2782,4,10,0.17701,0
587722982281314343,0,0.1145,4,9,0.124073,0
587722982281314400,0,0.0138,4,10,0.436622,0
587722982281379971,0,0.0062,4,10,0.152184,0
587722982281380018,0,0.0001,4,10,0.20802,0
587722982281445440,0,0.0004,4,10,0.308416,0
587722982281445528,13,0.8673,4,6,0.149259,1
587722982281445572,0,0.0002,1,0,0.236149,0
587722982281576505,0,0.4803,4,9,0.145274,0
587722982281576604,5,0.8591,4,6,0.129824,0
587722982281576630,0,0.0007,4,10,0.140954,0
587722982281641986,0,0.8252,4,10,0.356939,0
587722982281642122,0,0.7005,4,10,0.254756,0
587722982281642129,0,0.0191,1,0,0.126456,0
587722982281642153,0,0.0368,4,10,0.229414,0
587722982281642156,3,0.2095,1,0,0.604243,0
587722982281642160,17,0.6691,4,9,0.188536,1
587722982281642176,8,0.1882,4,10,0.179966,0
587722982281642186,20,0.0188,4,9,0.144297,0
587722982281707651,0,0.0011,4,10,0.420279,0
587722982281707684,9,0.7989,4,6,0.136252,0
587722982281773224,7,0.5488,4,10,0.24103,0
587722982281838697,0,0.9613,1,0,0.336834,0
587722982281838717,10,0.0952,4,9,0.166699,0
587722982281838722,0,0.3362,4,10,0.3881,0
587722982281838769,0,0.0013,4,10,0.230846,0
587722982281904237,0,0.2765,4,10,0.377336,0
587722982281904242,15,0.7141,3,4,0.14268,0
587722982281904263,0,0.1241,4,10,0.294387,0
587722982281904295,0,0.0059,4,10,0.307114,0
587722982281969870,0,0.0003,4,10,0.372297,0
587722982282035372,0,0.202,4,10,0.152698,0
587722982282035383,0,0.1381,4,10,0.155375,0
587722982282035411,20,0.9301,4,6,0.127967,1
587722982282035453,0,0.0107,4,10,0.416011,0
587722982282100780,19,0.6262,3,5,0.118223,0
587722982282100788,0,0.3859,4,10,0.135447,0
587722982282100859,0,0.0,4,10,0.356673,0
587722982282100898,0,0.0007,4,10,0.480461,0
587722982282100903,0,0.0476,4,10,0.257908,0
587722982282100948,13,0.1716,4,10,0.164429,0
587722982282166331,0,0.0889,4,10,0.27236,0
587722982282166426,8,0.001,4,10,0.350481,0
587722982282231944,0,0.007,4,10,0.319525,0
587722982282231949,0,0.0,1,0,0.363951,0
587722982282231955,0,0.0025,4,10,0.348011,0
587722982282231971,4,0.9266,4,6,0.129229,0
587722982282231997,19,0.0008,4,9,0.155812,0
587722982282297560,0,0.792,4,10,0.199175,0
587722982282362902,14,0.9157,3,4,0.158906,1
587722982282362971,0,0.0059,4,10,0.538775,0
587722982282363041,13,0.4223,4,6,0.128504,0
587722982282363070,0,0.0936,4,10,0.237601,0
587722982282428592,0,0.0527,4,10,0.478078,0
587722982282494131,0,0.0381,4,10,0.477932,0
587722982282494160,0,0.0,1,0,0.285921,0
587722982282494200,20,0.0046,4,9,0.138044,0
587722982282559675,0,0.002,4,10,0.250918,0
587722982282559702,0,0.1988,4,10,0.187169,0
587722982282559722,0,0.0806,4,10,0.224399,0
587722982282559727,2,0.1897,4,10,0.157158,0
587722982282559733,0,0.226,4,9,0.185912,0
587722982282690572,0,0.0016,3,4,0.11784,0
587722982282690733,0,0.1989,4,10,0.24237,0
587722982282756204,0,0.0104,4,10,0.434331,0
587722982282756209,10,0.5421,4,10,0.126271,0
587722982282756222,0,0.0005,4,10,0.194174,0
587722982282756235,14,0.7074,3,4,0.135872,0
587722982282821690,0,0.0434,4,10,0.180933,0
587722982282821773,11,0.3944,4,9,0.164424,0
587722982282887277,0,0.0066,4,10,0.375537,0
587722982282887363,0,0.0191,4,10,0.176696,0
587722982282887367,0,0.0013,4,10,0.146754,0
587722982282952918,0,0.0478,4,10,0.198836,0
587722982282952949,0,0.0547,4,10,0.462424,0
587722982283018474,0,0.0023,4,10,0.301837,0
587722982283083968,10,0.167,4,10,0.179862,0
587722982283149516,0,0.2848,4,10,0.179021,0
587722982283149552,16,0.594,3,3,0.132271,0
587722982283214886,0,0.029,4,10,0.325237,0
587722982283214901,20,0.929,1,0,0.42894,1
587722982283280506,0,0.3972,4,10,0.449238,0
587722982283346153,10,0.0719,4,10,0.144038,0
587722982283411484,0,0.0395,4,10,0.362251,0
587722982283411487,9,0.4938,4,10,0.186223,0
587722982283411629,0,0.4348,4,10,0.162817,0
587722982283411688,1,0.9948,4,9,0.173267,0
587722982283542677,0,0.001,4,10,0.276851,0
587722982283608069,19,0.6589,4,10,0.140259,1
587722982283608235,0,0.0023,4,10,0.204083,0
587722982283673667,0,0.1153,4,10,0.248084,0
587722982283673767,0,0.1543,4,10,0.2883,0
587722982283739269,0,0.0586,4,10,0.195552,0
587722982283739322,20,0.0004,4,10,0.148871,0
587722982283804857,0,0.0045,4,10,0.188149,0
587722982283870335,0,0.066,4,9,0.156265,0
587722982283870383,13,0.0155,3,4,0.126802,0
587722982283870437,0,0.0005,4,10,0.363786,0
587722982283870460,20,0.6813,4,6,0.125865,1
587722982283935757,8,0.2279,4,10,0.126399,0
587722982283935800,0,0.0271,4,10,0.132181,0
587722982283935946,0,0.8374,4,10,0.28131,0
587722982283935973,0,0.0706,4,10,0.200257,0
587722982283935974,0,0.0446,4,10,0.238375,0
587722982284001426,0,0.0164,4,10,0.350964,0
587722982284001433,0,0.3734,4,10,0.384632,0
587722982284001448,0,0.4294,4,10,0.24821,0
587722982284132573,9,0.049,4,10,0.163026,0
587722982284132597,0,0.1581,4,10,0.302428,0
587722982284198067,0,0.5943,4,10,0.178658,0
587722982284198087,11,0.1175,4,9,0.152013,0
587722982284198112,0,0.0,4,10,0.374618,0
587722982284263566,0,0.3886,4,10,0.231298,0
587722982284329118,0,0.0038,4,10,0.407428,0
587722982284394606,0,0.0111,4,10,0.404756,0
587722982284394705,0,0.001,4,10,0.211037,0
587722982284394711,9,0.6701,4,6,0.137265,0
587722982284460187,0,0.0017,4,10,0.167647,0
587722982284460230,0,0.1662,4,10,0.144729,0
587722982284460240,1,0.0297,3,4,0.109409,0
587722982284460272,8,0.0003,4,10,0.185387,0
587722982284460285,0,0.0003,4,10,0.428579,0
587722982284525668,0,0.0027,4,10,0.225738,0
587722982284525688,20,0.1078,1,0,0.10526,0
587722982284525728,0,0.0057,4,10,0.203944,0
587722982284525755,0,0.1173,4,10,0.366137,0
587722982284525759,13,0.6237,4,10,0.202659,1
587722982284591243,4,0.4816,2,1,0.482492,0
587722982284591265,0,0.0064,1,0,0.187605,0
587722982284656754,0,0.2687,4,10,0.3767,0
587722982284656769,20,0.0254,1,0,0.347245,0
587722982284656772,19,0.1214,1,0,0.499841,0
587722982284656773,17,0.1117,1,0,0.713115,0
587722982284656785,8,0.2211,4,10,0.166059,0
587722982284656797,0,0.9207,4,7,0.150968,0
587722982284656804,0,0.0008,4,10,0.262562,0
587722982284656850,0,0.2689,4,10,0.330718,0
587722982284656857,11,0.0027,1,0,0.258494,0
587722982284656858,3,0.0002,1,0,0.226269,0
587722982284722211,0,0.0575,4,10,0.16304,0
587722982284722392,0,0.631,1,0,0.131494,0
587722982284722407,1,0.7851,4,10,0.181758,0
587722982284787742,10,0.7089,4,9,0.138359,0
587722982284787839,0,0.0956,4,10,0.293935,0
587722982284787850,0,0.6599,4,10,0.343627,0
587722982284787892,0,0.5577,4,10,0.308722,0
587722982284787904,0,0.0261,4,10,0.37408,0
587722982284853267,0,0.0017,4,10,0.186394,0
587722982284853290,18,0.0004,1,0,0.353538,0
587722982284853430,0,0.0017,4,10,0.213505,0
587722982284853435,0,0.0026,4,10,0.27165,0
587722982284853442,0,0.7675,4,10,0.435075,0
587722982284853452,0,0.0949,4,10,0.320843,0
587722982284918949,0,0.0612,4,10,0.299289,0
587722982284918960,0,0.0631,4,10,0.329645,0
587722982284918964,0,0.1597,4,10,0.484576,0
587722982284918989,0,0.2291,4,10,0.147185,0
587722982284984491,2,0.0236,4,10,0.235948,0
587722982284984556,0,0.7853,4,10,0.323717,0
587722982285115545,20,0.5687,1,0,0.434933,1
587722982285115565,20,0.1474,1,0,0.14961,0
587722982285181067,0,0.6476,4,10,0.163694,0
587722982285181082,0,0.1133,4,10,0.129985,0
587722982285181142,20,0.0004,4,10,0.118072,0
587722982285246581,0,0.0005,4,10,0.325928,0
587722982285246587,0,0.4798,4,10,0.177607,0
587722982285246647,0,0.0072,4,10,0.300663,0
587722982285312014,0,0.0007,4,10,0.237893,0
587722982285312139,0,0.0002,4,10,0.308432,0
587722982285312179,0,0.0014,4,10,0.207197,0
587722982285312200,0,0.1019,4,10,0.401908,0
587722982285312226,0,0.0005,4,10,0.247234,0
587722982285377691,0,0.1635,4,10,0.254091,0
587722982285377704,2,0.0002,4,10,0.236457,0
587722982285377757,0,0.0001,1,0,0.477562,0
587722982285377794,0,0.0071,4,10,0.227306,0
587722982285443193,0,0.0007,1,0,0.342332,0
587722982285508624,0,0.0092,4,10,0.339811,0
587722982285508688,0,0.3615,4,10,0.148131,0
587722982285508704,0,0.0224,4,10,0.301909,0
587722982285508741,0,0.014,4,10,0.273589,0
587722982285508744,0,0.6518,4,10,0.160454,0
587722982285508782,11,0.7155,4,10,0.193436,1
587722982285508804,0,0.0006,4,10,0.314163,0
587722982285508808,0,0.9048,3,3,0.151316,0
587722982285508821,0,0.0007,4,10,0.272281,0
587722982285508829,0,0.0159,4,10,0.369165,0
587722982285508856,0,0.3261,4,10,0.231958,0
587722982285508897,0,0.0072,4,10,0.222841,0
587722982285574282,0,0.0038,4,10,0.179843,0
587722982285574295,0,0.0003,4,10,0.19353,0
587722982285574311,0,0.0568,4,10,0.450462,0
587722982285574323,20,0.0034,4,10,0.153158,0
587722982285574342,0,0.137,4,10,0.233477,0
587722982285574362,0,0.0002,4,10,0.306797,0
587722982285574398,0,0.3772,4,10,0.29533,0
587722982285574412,0,0.1903,4,10,0.356036,0
587722982285574418,20,0.069,3,4,0.118793,0
587722982285639845,0,0.3189,4,10,0.212492,0
587722982285639863,0,0.3577,4,10,0.381609,0
587722982285639887,0,0.0308,4,10,0.433481,0
587722982285639903,0,0.1208,4,10,0.328629,0
587722982285705357,0,0.0,4,10,0.236826,0
587722982285705385,9,0.3475,4,9,0.178847,0
587722982285705416,8,0.0,4,10,0.108564,0
587722982285705422,0,0.0001,4,10,0.190863,0
587722982285770904,0,0.0122,4,10,0.205089,0
587722982285770906,0,0.0019,4,10,0.226495,0
587722982285770915,18,0.3149,4,6,0.128427,0
587722982285770940,5,0.9203,4,10,0.172601,0
587722982285770942,0,0.001,1,0,0.478483,0
587722982285771004,0,0.0179,4,10,0.328624,0
587722982285836366,11,0.129,3,4,0.107565,0
587722982285836367,20,0.0007,4,10,0.120404,0
587722982285836446,0,0.0854,4,10,0.281758,0
587722982285836460,10,0.591,4,10,0.130593,0
587722982285836463,0,0.0001,4,10,0.351206,0
587722982285836470,19,0.2143,3,4,0.131906,0
587722982285836472,0,0.4635,4,10,0.275268,0
587722982285836495,0,0.1089,2,1,0.244444,0
587722982285836504,0,0.0964,1,0,0.108131,0
587722982285836514,0,0.8044,4,10,0.232688,0
587722982285836521,0,0.1853,4,10,0.305435,0
587722982285836527,2,0.7051,4,9,0.144264,0
587722982285836534,0,0.0197,4,10,0.175659,0
587722982285836544,3,0.7488,4,9,0.138873,0
587722982285836573,0,0.0054,1,0,0.205841,0
587722982285901858,0,0.4805,4,10,0.10584,0
587722982285901962,0,0.1259,4,10,0.248848,0
587722982285901983,11,0.9303,4,10,0.180235,1
587722982285901995,0,0.1399,4,10,0.178421,0
587722982285902001,18,0.2972,4,10,0.131155,0
587722982285902085,1,0.6834,4,10,0.203427,0
587722982285902105,0,0.0031,1,0,0.231813,0
587722982285902119,0,0.0013,1,0,0.277378,0
587722982285902126,0,0.7275,4,9,0.160987,0
587722982285967469,0,0.1822,4,10,0.478013,0
587722982285967510,0,0.0006,4,10,0.127572,0
587722982285967552,0,0.2445,4,10,0.297057,0
587722982286033131,0,0.006,4,10,0.317052,0
587722982286098573,0,0.0626,4,10,0.211624,0
587722982286098618,0,0.049,4,10,0.423496,0
587722982286098643,0,0.6799,4,10,0.247538,0
587722982286098678,0,0.7214,3,4,0.105474,0
587722982286164198,0,0.3383,4,10,0.229286,0
587722982286229674,0,0.5567,4,10,0.169453,0
587722982286229729,0,0.0013,4,10,0.230515,0
587722982286229752,0,0.0016,4,10,0.435446,0
587722982286229766,0,0.0481,4,9,0.128502,0
587722982286295050,20,0.2535,4,6,0.114851,0
587722982286295242,0,0.1163,4,10,0.448662,0
587722982286360600,20,0.3631,3,3,0.191146,0
587722982286360622,0,0.0845,4,10,0.489992,0
587722982286360744,0,0.0074,4,10,0.274092,0
587722982286360754,2,0.1163,2,1,0.38638,0
587722982286360832,2,0.6546,4,10,0.238191,0
587722982286360845,0,0.0173,4,10,0.202734,0
587722982286426253,0,0.0,4,10,0.359126,0
587722982286426277,0,0.0284,4,10,0.289163,0
587722982286491834,0,0.2397,4,10,0.29551,0
587722982286491854,0,0.0459,4,10,0.37076,0
587722982286557396,20,0.2593,4,9,0.139571,0
587722982286557443,0,0.1673,1,0,0.480738,0
587722982286622747,0,0.1669,1,0,0.133848,0
587722982286622937,0,0.0112,4,10,0.220436,0
587722982286622949,0,0.0035,4,10,0.26738,0
587722982286753946,0,0.007,1,0,0.132717,0
587722982286753956,0,0.0045,4,10,0.142421,0
587722982286753970,0,0.1143,4,10,0.229381,0
587722982286754031,13,0.7171,1,0,0.231582,1
587722982286819377,16,0.5179,4,6,0.104054,1
587722982286819465,0,0.0001,4,10,0.166656,0
587722982286819508,18,0.6475,4,6,0.131679,1
587722982286819551,0,0.0154,4,10,0.305653,0
587722982286819562,20,0.3008,1,0,0.181231,0
587722982286819570,0,0.622,4,10,0.241996,0
587722982286884978,0,0.0138,4,10,0.215897,0
587722982286884987,1,0.0,4,10,0.205748,0
587722982286885097,2,0.0667,4,10,0.16665,0
587722982286950530,0,0.4979,4,10,0.204925,0
587722982286950533,20,0.0179,1,0,0.590882,0
587722982286950556,0,0.381,4,10,0.181959,0
587722982286950622,0,0.0005,4,10,0.270786,0
